Channel number	Impulses
2993	15
2994	20
2995	16
2996	26
2997	18
2998	36
2999	21
3000	15
3001	20
3002	13
3003	23
3004	21
3005	16
3006	19
3007	17
3008	26
3009	15
3010	25
3011	25
3012	35
3013	15
3014	30
3015	12
3016	30
3017	31
3018	18
3019	15
3020	23
3021	16
3022	14
3023	17
3024	24
3025	20
3026	20
3027	21
3028	12
3029	13
3030	32
3031	10
3032	27
3033	34
3034	11
3035	20
3036	21
3037	17
3038	30
3039	11
3040	13
3041	21
3042	20
3043	20
3044	32
3045	11
3046	26
3047	19
3048	16
3049	26
3050	15
3051	24
3052	24
3053	19
3054	21
3055	11
3056	22
3057	18
3058	29
3059	19
3060	23
3061	14
3062	33
3063	18
3064	20
3065	29
3066	12
3067	26
3068	20
3069	19
3070	19
3071	11
3072	32
3073	22
3074	29
3075	29
3076	24
3077	13
3078	27
3079	15
3080	30
3081	28
3082	21
3083	23
3084	23
3085	25
3086	20
3087	25
3088	25
3089	20
3090	30
3091	18
3092	30
3093	13
3094	30
3095	14
3096	18
3097	32
3098	13
3099	21
3100	23
3101	11
3102	15
3103	21
3104	25
3105	26
3106	28
3107	24
3108	31
3109	24
3110	31
3111	14
3112	14
3113	30
3114	25
3115	21
3116	20
3117	21
3118	19
3119	18
3120	24
3121	19
3122	27
3123	18
3124	20
3125	15
3126	32
3127	28
3128	9
3129	32
3130	18
3131	31
3132	27
3133	33
3134	23
3135	19
3136	20
3137	20
3138	23
3139	19
3140	45
3141	20
3142	26
3143	14
3144	25
3145	31
3146	23
3147	11
3148	31
3149	29
3150	30
3151	19
3152	16
3153	27
3154	20
3155	23
3156	18
3157	18
3158	34
3159	13
3160	27
3161	29
3162	19
3163	25
3164	25
3165	23
3166	25
3167	23
3168	20
3169	22
3170	29
3171	27
3172	36
3173	18
3174	19
3175	20
3176	15
3177	29
3178	16
3179	27
3180	32
3181	21
3182	28
3183	21
3184	18
3185	31
3186	33
3187	27
3188	25
3189	9
3190	27
3191	24
3192	15
3193	24
3194	20
3195	21
3196	26
3197	18
3198	21
3199	14
3200	27
3201	25
3202	26
3203	18
3204	22
3205	14
3206	31
3207	16
3208	21
3209	27
3210	18
3211	20
3212	19
3213	25
3214	25
3215	16
3216	28
3217	24
3218	19
3219	37
3220	31
3221	21
3222	30
3223	21
3224	29
3225	37
3226	26
3227	27
3228	30
3229	24
3230	24
3231	27
3232	21
3233	23
3234	24
3235	21
3236	29
3237	22
3238	34
3239	25
3240	12
3241	30
3242	20
3243	20
3244	25
3245	26
3246	25
3247	15
3248	37
3249	31
3250	22
3251	25
3252	31
3253	18
3254	40
3255	25
3256	31
3257	43
3258	20
3259	26
3260	23
3261	21
3262	26
3263	21
3264	39
3265	24
3266	29
3267	16
3268	36
3269	15
3270	30
3271	14
3272	25
3273	29
3274	24
3275	29
3276	32
3277	24
3278	27
3279	24
3280	28
3281	28
3282	26
3283	35
3284	33
3285	34
3286	33
3287	19
3288	31
3289	30
3290	24
3291	26
3292	26
3293	23
3294	24
3295	24
3296	25
3297	33
3298	27
3299	24
3300	32
3301	25
3302	39
3303	21
3304	36
3305	36
3306	19
3307	26
3308	39
3309	31
3310	29
3311	26
3312	22
3313	29
3314	35
3315	40
3316	34
3317	23
3318	44
3319	25
3320	37
3321	42
3322	30
3323	42
3324	32
3325	37
3326	39
3327	39
3328	43
3329	44
3330	34
3331	28
3332	57
3333	27
3334	50
3335	18
3336	37
3337	64
3338	36
3339	30
3340	35
3341	46
3342	37
3343	33
3344	42
3345	44
3346	47
3347	34
3348	38
3349	26
3350	46
3351	34
3352	42
3353	48
3354	38
3355	54
3356	29
3357	43
3358	43
3359	35
3360	41
3361	43
3362	39
3363	30
3364	71
3365	29
3366	48
3367	41
3368	46
3369	54
3370	32
3371	47
3372	56
3373	44
3374	47
3375	32
3376	37
3377	53
3378	48
3379	50
3380	55
3381	32
3382	58
3383	30
3384	46
3385	62
3386	30
3387	58
3388	61
3389	65
3390	51
3391	62
3392	46
3393	55
3394	49
3395	41
3396	80
3397	34
3398	64
3399	37
3400	66
3401	66
3402	32
3403	53
3404	84
3405	66
3406	55
3407	50
3408	55
3409	52
3410	70
3411	85
3412	59
3413	39
3414	64
3415	50
3416	55
3417	72
3418	47
3419	86
3420	67
3421	65
3422	45
3423	46
3424	93
3425	68
3426	60
3427	61
3428	83
3429	58
3430	79
3431	58
3432	69
3433	92
3434	56
3435	57
3436	81
3437	66
3438	74
3439	64
3440	61
3441	68
3442	64
3443	72
3444	72
3445	55
3446	97
3447	72
3448	75
3449	78
3450	59
3451	87
3452	97
3453	65
3454	78
3455	53
3456	92
3457	79
3458	66
3459	66
3460	96
3461	52
3462	111
3463	45
3464	85
3465	95
3466	65
3467	77
3468	105
3469	69
3470	68
3471	58
3472	86
3473	97
3474	99
3475	88
3476	81
3477	53
3478	73
3479	37
3480	86
3481	89
3482	73
3483	82
3484	93
3485	83
3486	81
3487	68
3488	75
3489	71
3490	83
3491	69
3492	101
3493	58
3494	103
3495	78
3496	61
3497	93
3498	57
3499	81
3500	117
3501	74
3502	85
3503	42
3504	101
3505	75
3506	89
3507	80
3508	88
3509	68
3510	97
3511	59
3512	67
3513	112
3514	65
3515	102
3516	105
3517	83
3518	65
3519	95
3520	63
3521	68
3522	79
3523	69
3524	104
3525	50
3526	86
3527	53
3528	78
3529	86
3530	47
3531	62
3532	106
3533	79
3534	73
3535	64
3536	54
3537	57
3538	82
3539	89
3540	80
3541	58
3542	71
3543	44
3544	94
3545	78
3546	50
3547	86
3548	85
3549	61
3550	72
3551	54
3552	73
3553	67
3554	58
3555	50
3556	85
3557	37
3558	81
3559	52
3560	56
3561	81
3562	44
3563	53
3564	90
3565	62
3566	69
3567	46
3568	47
3569	67
3570	79
3571	71
3572	51
3573	49
3574	60
3575	51
3576	57
3577	69
3578	37
3579	56
3580	55
3581	57
3582	56
3583	36
3584	37
3585	53
3586	52
3587	42
3588	69
3589	38
3590	43
3591	46
3592	57
3593	68
3594	28
3595	42
3596	54
3597	43
3598	42
3599	25
3600	47
3601	47
3602	51
3603	51
3604	29
3605	27
3606	51
3607	33
3608	31
3609	41
3610	23
3611	38
3612	28
3613	39
3614	30
3615	29
3616	43
3617	27
3618	36
3619	28
3620	34
3621	23
3622	36
3623	25
3624	25
3625	25
3626	14
3627	34
3628	30
3629	26
3630	31
3631	17
3632	30
3633	22
3634	31
3635	28
3636	29
3637	14
3638	35
3639	17
3640	19
3641	20
3642	14
3643	27
3644	19
3645	19
3646	16
3647	17
3648	22
3649	18
3650	11
3651	21
3652	22
3653	11
3654	27
3655	17
3656	24
3657	26
3658	13
3659	19
3660	18
3661	21
3662	11
3663	17
3664	10
3665	12
3666	19
3667	13
3668	13
3669	14
3670	17
3671	11
3672	13
3673	9
3674	10
3675	14
3676	13
3677	13
3678	17
3679	12
3680	11
3681	8
3682	8
3683	7
3684	13
3685	5
3686	12
3687	7
3688	5
3689	8
3690	7
3691	9
3692	12
3693	7
3694	7
3695	4
3696	3
3697	7
3698	5
3699	7
3700	4
3701	10
3702	4
3703	10
3704	1
3705	8
3706	5
3707	8
3708	9
3709	11
3710	7
3711	2
3712	3
3713	3
3714	6
3715	3
3716	4
3717	5
3718	5
3719	3
3720	6
3721	6
3722	3
3723	2
3724	2
3725	6
3726	5
3727	3
3728	1
3729	0
3730	2
3731	5
3732	5
3733	1
3734	4
3735	1
3736	2
3737	5
3738	2
3739	1
3740	4
3741	3
3742	3
3743	0
3744	7
3745	2
3746	2
3747	5
3748	2
3749	4
3750	2
3751	0
3752	2
3753	5
3754	1
3755	1
3756	4
3757	4
3758	2
3759	1
3760	1
3761	3
3762	3
3763	3
3764	4
3765	1
3766	5
3767	1
3768	1
3769	2
3770	3
3771	5
3772	2
3773	2
3774	0
3775	1
3776	0
3777	1
3778	1
3779	2
3780	2
3781	1
3782	4
3783	2
3784	3
3785	1
3786	1
3787	1
3788	4
3789	3
3790	1
3791	3
3792	3
3793	2
3794	1
3795	2
3796	1
3797	1
3798	0
3799	0
3800	1
3801	4
3802	0
3803	2
3804	1
3805	1
3806	1
3807	0
3808	1
3809	2
3810	0
3811	3
3812	2
3813	1
3814	1
3815	3
3816	2
3817	0
3818	1
3819	2
3820	2
3821	0
3822	4
3823	2
3824	0
3825	4
3826	3
3827	1
3828	1
3829	1
3830	1
3831	0
3832	2
3833	1
3834	1
3835	1
3836	2
3837	2
3838	1
3839	2
3840	0
3841	0
3842	3
3843	0
3844	3
3845	1
3846	2
3847	2
3848	2
3849	2
3850	0
3851	3
3852	0
3853	1
3854	3
3855	1
3856	2
3857	2
3858	0
3859	0
3860	1
3861	3
3862	0
3863	2
3864	3
3865	1
3866	1
3867	2
3868	2
3869	1
3870	1
3871	2
3872	0
3873	2
3874	0
3875	2
3876	0
3877	1
3878	2
3879	0
3880	1
3881	0
3882	2
3883	1
3884	3
3885	1
3886	0
3887	2
3888	1
3889	3
3890	0
3891	2
3892	0
3893	0
3894	1
3895	1
3896	3
3897	2
3898	0
3899	3
3900	0
3901	2
3902	1
3903	2
3904	0
3905	4
3906	1
3907	2
3908	2
3909	1
3910	2
3911	0
3912	1
3913	1
3914	1
3915	0
3916	1
3917	0
3918	2
3919	2
3920	0
3921	0
3922	1
3923	2
3924	0
3925	4
3926	1
3927	3
3928	2
3929	3
3930	1
3931	0
3932	2
3933	1
3934	2
3935	2
3936	2
3937	1
3938	3
3939	3
3940	2
3941	0
3942	2
3943	1
3944	2
3945	4
3946	0
3947	2
3948	1
3949	1
3950	1
3951	2
3952	1
3953	1
3954	2
3955	2
3956	1
3957	1
3958	3
3959	0
3960	1
3961	1
3962	2
3963	2
3964	3
3965	1
3966	1
3967	0
3968	1
3969	0
3970	1
3971	1
3972	0
3973	0
3974	1
3975	1
3976	3
3977	3
3978	4
3979	1
3980	3
3981	2
3982	1
3983	0
3984	1
3985	0
3986	0
3987	0
3988	1
3989	3
3990	5
3991	1
3992	2
3993	4
3994	0
3995	0
3996	0
3997	2
3998	0
3999	1
4000	1
